gene_name,gene_length,gene_type,gene_chr
B130046B21Rik,9053.0,,
Prdx3,10505.0,,
Nxpe4,238002.0,,
Ccdc66,27370.0,,
Pigx,15324.0,,
Csad,27725.0,,
Bsdc1,26917.0,,
Slc11a2,37174.0,,
Txnl1,47707.0,,
Scarb1,64007.0,protein_coding,chr5
Kif6,294711.0,,
Shc4,96701.0,,
Fahd2a,8350.0,,
Ppil2,24702.0,,
Elovl4,27585.0,,
Tbc1d4,166831.0,,
Agrp,70695.0,,
Kcna2,13859.0,,
Tax1bp1,53051.0,,
Afg3l1,26013.0,,
Lin7a,149788.0,,
Hap1,8801.0,protein_coding,chr11
Ppp2r1b,48928.0,,
Mbtps2,63344.0,,
Phc1,22830.0,,
Zfp846,24118.0,,
Dusp16,77157.0,,
Gm16263,20104.0,,
Thumpd3,22048.0,,
Adamts17,313436.0,,
Pyroxd1,17603.0,,
Gas8,17816.0,,
Slc4a1ap,29937.0,,
Adam1a,26906.0,,
Lyrm1,61102.0,,
Opalin,15403.0,,
Kdm4a,43086.0,,
Nup37,31398.0,,
Ephx1,44694.0,,
Ube2d3,30049.0,,
Car12,53159.0,,
6820408C15Rik,28743.0,,
Usp33,47139.0,,
Rsph10b,52684.0,,
Cenpv,14315.0,,
4930452B06Rik,235048.0,,
Golph3l,30313.0,,
Baalc,19768.0,,
Catsperg1,32714.0,,
Map2k5,214134.0,,
Cyb5r4,55760.0,,
Dnajc17,36295.0,,
Rabgef1,42544.0,,
Spock3,406094.0,protein_coding,chr8
Frmd4b,330674.0,protein_coding,chr6
Arsj,76691.0,protein_coding,chr3
Sgsm3,34525.0,,
Ccdc177,6644.0,,
Gxylt1,35437.0,,
2610020C07Rik,42835.0,,
Map9,37224.0,,
Cyb5a,41167.0,protein_coding,chr18
Lrrc19,13491.0,,
Gm15991,21282.0,,
Pde6h,45033.0,,
Shroom1,10561.0,,
Prdm10,101185.0,,
Rxrb,6587.0,,
Pfkfb4,40450.0,,
Phf1,4856.0,,
Thoc5,33547.0,,
Sf3a2,6726.0,,
4930545L23Rik,46043.0,,
Cage1,31017.0,,
Hs3st1,141540.0,,
Ddx19b,28563.0,,
Orc2,42338.0,,
Tmem123,30292.0,,
Mfap1b,13832.0,,
Fabp5,4059.0,,
Gtf2i,76926.0,,
Tmsb10,1401.0,,
Polr1d,34547.0,,
Gm16126,29560.0,,
Pwp1,59602.0,,
4930432B10Rik,36431.0,,
Eif3f,8534.0,protein_coding,chr7
Tcea1,40095.0,,
Lsg1,27098.0,,
Tagap1,6145.0,,
Tars2,20230.0,,
Kcnh4,19566.0,protein_coding,chr11
Ninl,104863.0,,
Mia2,95784.0,,
Ubxn8,22381.0,,
Pnpla3,19399.0,,
Ccdc148,339613.0,,
Gk5,65246.0,,
Cpq,511423.0,,
Socs5,30160.0,,
Plxnb2,25239.0,,
Ywhah,9150.0,,
Gnpda1,11468.0,,
Spink8,14353.0,,
Letmd1,10141.0,,
Mllt1,42804.0,,
Serpine2,66983.0,,
Tbl2,16103.0,,
Gm10076,,,
Sh3yl1,48494.0,,
Gna13,38538.0,,
Slc35a2,10464.0,,
Tma7,8019.0,,
Vbp1,20643.0,,
Akap5,9262.0,,
Bmyc,,,
Gm16794,17348.0,,
Dhx33,20346.0,,
Kctd16,274668.0,,
Acss2,67776.0,protein_coding,chr2
4930578M01Rik,13098.0,,
Gpbp1l1,36224.0,,
Lrrc8d,132467.0,,
Dixdc1,76765.0,,
Gzmk,54300.0,protein_coding,chr13
Scarb2,65519.0,,
Plekha2,63232.0,,
Arhgef28,306970.0,,
Tango6,168371.0,,
Osbpl3,162871.0,,
Eif2a,31680.0,,
Mrpl40,4844.0,,
Tfb1m,38525.0,,
Bcl2,176096.0,,
Rps25,3288.0,,
St3gal1,73955.0,,
Krba1,24195.0,,
Ggnbp2,38456.0,,
Fam193a,116523.0,,
2810013P06Rik,2136.0,,
Rplp2,4215.0,,
Atp5k,1204.0,,
Rpl18,5379.0,,
Bin3,38101.0,,
Rabl3,32500.0,,
Trim13,7699.0,,
Kcnk1,35515.0,,
Atg14,29756.0,,
Parg,95601.0,,
Ncbp1,33790.0,,
Rnf115,63974.0,,
Cds2,48902.0,,
Mlxip,63134.0,,
Cst3,3970.0,,
Atp1b3,31787.0,,
Bivm,25813.0,,
Donson,11962.0,,
Wdr61,19784.0,,
Jak1,112915.0,,
Rabggta,6847.0,,
Mtx3,13470.0,,
St3gal4,72692.0,,
Fam89b,1566.0,,
Trit1,38352.0,,
Pgrmc2,16720.0,,
Snx4,48827.0,,
Adarb2,565881.0,protein_coding,chr13
Mtfr1l,9837.0,,
Mlycd,16224.0,,
Spata6,109200.0,protein_coding,chr4
Pfkfb3,82644.0,,
Lhfpl2,137613.0,,
Zfp354c,16638.0,,
Ubap1l,19336.0,,
Bcl2l13,56630.0,,
Pja1,5539.0,,
Tcp11l2,37733.0,,
Dus2,62503.0,,
Agbl5,18271.0,,
Eif3d,11815.0,,
2010315B03Rik,20892.0,,
Pacsin2,88999.0,,
Fam57a,35156.0,,
Brsk2,54496.0,,
Gpn1,18163.0,,
Tm7sf3,40472.0,,
Cdc37l1,36329.0,,
Patz1,20209.0,,
Otulin,88058.0,,
Scn1b,10479.0,protein_coding,chr7
Agbl1,894811.0,,
Mbd2,57942.0,,
Gm27253,6242.0,,
Dgcr6,18772.0,,
Sumf2,17064.0,,
Gmpr,46356.0,,
Eed,26329.0,,
Gtf2h3,18540.0,,
Mcph1,208058.0,,
Rims3,41763.0,,
Grm4,99016.0,protein_coding,chr17
9330179D12Rik,63022.0,,
Ptpmt1,9542.0,,
Arrb2,8193.0,,
Tmem196,75424.0,,
Pank2,36693.0,,
Dnajb6,82446.0,,
5031415H12Rik,10253.0,,
Dcun1d2,32168.0,,
Cklf,14077.0,,
Secisbp2,32347.0,,
Rpl5,8503.0,,
Myadm,11362.0,protein_coding,chr7
Gan,57862.0,,
Bves,36707.0,,
Gtf2h5,6731.0,,
Pcnp,22494.0,,
Arpc4,12333.0,,
Zfp516,94651.0,,
Spcs1,1846.0,,
Map6d1,8055.0,,
Snupn,32328.0,,
Pi4kb,32112.0,,
Champ1,11998.0,,
Zkscan3,15752.0,,
Ipcef1,166682.0,protein_coding,chr10
Gm10125,102002.0,,
Reln,460248.0,,
4930593A02Rik,104742.0,,
Kansl1l,98314.0,protein_coding,chr1
Dld,20176.0,,
Mrps26,4953.0,,
Zfp458,23548.0,,
2610316D01Rik,97823.0,,
Ube2e1,49137.0,,
H3f3a,13111.0,,
Rab22a,47583.0,,
2700049A03Rik,106455.0,,
Taf2,57021.0,,
Polg2,11284.0,,
Rnf149,26109.0,,
Kpna6,28787.0,protein_coding,chr4
Ndufa7,13745.0,,
Ccdc15,72597.0,,
Psmc4,8394.0,,
Gm1604b,62029.0,,
Abhd11,3023.0,,
B3galnt1,24802.0,,
Ino80b,3666.0,,
Arl6ip5,22626.0,,
Mettl21a,10769.0,,
Fndc1,88733.0,,
Mat2b,15889.0,,
Gpr45,82584.0,,
Smim19,14268.0,,
Mrpl4,6101.0,,
Aldh6a1,20287.0,,
Mogs,3402.0,,
Zfp438,124778.0,,
Bcl7c,47477.0,,
Zfp418,12232.0,protein_coding,chr7
Ttc39c,138967.0,protein_coding,chr18
Nras,9629.0,,
Pebp1,4971.0,,
Stx7,40920.0,,
Col19a1,325582.0,,
Tbc1d22a,284044.0,protein_coding,chr15
Klhl11,10127.0,,
Prim2,215985.0,,
Cox14,3885.0,,
Slc45a1,23602.0,,
Gas5,4117.0,,
Cd200,26918.0,,
Yap1,72597.0,,
Utp18,26523.0,,
Fgfr1,62064.0,,
Kcna4,7863.0,,
Mrpl2,3910.0,protein_coding,chr17
Ccdc127,15474.0,,
Cradd,149387.0,,
Vcpip1,29760.0,,
Rps20,4331.0,,
Hnrnpul1,33592.0,,
Kcnj4,21527.0,,
Dnajc8,18192.0,,
Bzw2,66245.0,,
5330434G04Rik,43494.0,,
Pea15a,10076.0,,
Dnajc3,43721.0,,
Ppp6c,32097.0,,
Fam228b,29379.0,,
Mrs2,32896.0,,
Mapk3,6218.0,,
Tkt,26361.0,,
Dpysl5,87811.0,,
Ankrd16,12453.0,,
Dexi,40523.0,,
Nupl2,19050.0,,
Gnai1,95220.0,,
Cpne8,191950.0,,
Hcn2,19474.0,protein_coding,chr10
Arfgap1,15301.0,,
Ubtd1,52880.0,,
Usp22,23270.0,,
Arvcf,58894.0,,
Fbxw8,90499.0,protein_coding,chr5
Tmem248,26684.0,,
Srrm4os,26767.0,,
Taco1,7551.0,protein_coding,chr11
Il17ra,24312.0,,
Gm29361,1999.0,,
Bak1,9199.0,protein_coding,chr17
Lmnb2,17042.0,,
Lman1,41842.0,,
Traf3ip1,34660.0,,
Spen,70707.0,protein_coding,chr4
Tle2,16284.0,,
Trp53bp2,53260.0,,
Tmem38b,35974.0,,
Vps45,58634.0,,
Pebp4,219498.0,protein_coding,chr14
Parn,130210.0,,
Nktr,37674.0,,
Zfp867,11277.0,,
Gsap,128877.0,,
Tbc1d30,87458.0,,
Cmya5,104011.0,,
Utp14a,25591.0,,
Frg1,19615.0,,
Camsap3,21782.0,,
Zcchc2,43668.0,,
Fbxo34,81541.0,,
Ngdn,8683.0,,
Arpc5,9055.0,,
Zscan21,17362.0,,
D330050G23Rik,12639.0,,
Yars2,6675.0,,
Tram1l1,3888.0,,
Gm15594,3201.0,,
Pard3b,1003460.0,protein_coding,chr1
1700010K24Rik,8076.0,,
0610043K17Rik,45398.0,,
Anks3,22769.0,protein_coding,chr16
Rara,47124.0,,
Sec61g,7954.0,,
Gas6,29116.0,,
Pla2g3,11066.0,,
Gm12576,31811.0,,
Rsph3b,44269.0,,
Limk1,32559.0,,
Slc16a4,20885.0,,
Gm14966,8237.0,,
BC017158,26791.0,,
Id2,3341.0,,
Tunar,50062.0,,
Pdcd2,8093.0,,
Stk35,31770.0,,
Nudcd1,55144.0,protein_coding,chr15
Nr4a2,17173.0,,
Panx2,13833.0,,
Mrps17,7059.0,,
Cdh8,392000.0,,
Tesk1,6125.0,,
Mynn,17808.0,,
Plek,81175.0,,
Tmod1,77097.0,,
Hmox2,40381.0,,
Gm11266,39276.0,,
Rnf19b,27615.0,,
Gpr137,4423.0,,
Cpa6,395225.0,,
Gnai3,38866.0,,
Mrps33,9184.0,,
Rmdn2,81329.0,,
Angptl3,15157.0,,
Fads1,13989.0,,
Arsg,99956.0,,
Plvap,13987.0,protein_coding,chr8
Ddx52,21026.0,,
Gm27008,159512.0,antisense,chr3
Tubb4b,2542.0,,
Mrpl14,12173.0,,
Ubl5,4262.0,protein_coding,chr9
Wdr82,20211.0,,
Pink1,12898.0,,
Zmpste24,39004.0,,
Tbata,16887.0,,
3110040N11Rik,7296.0,,
Aph1c,19732.0,,
Mmgt2,17690.0,,
Cdc42se1,7677.0,,
Phyh,19711.0,,
Gpr173,25106.0,,
Cct8,12547.0,,
Rps4x,4453.0,,
Cyb5b,36831.0,,
Gm16054,6517.0,,
Impg2,69443.0,,
Akap10,58945.0,,
Tmem209,30730.0,,
Kpna3,74663.0,,
Scn9a,154882.0,protein_coding,chr2
Mpc2,20577.0,,
Mmab,13026.0,protein_coding,chr5
Pbdc1,37334.0,,
Jkamp,15872.0,,
Pwp2,14240.0,,
Nrde2,34201.0,,
Dmap1,7592.0,,
Zbtb37,31927.0,,
Pla2g4e,78923.0,,
9530068E07Rik,12300.0,protein_coding,chr11
Hemk1,11266.0,,
Rpia,26512.0,,
Aamp,4898.0,,
Gtpbp1,30634.0,,
Gpd1l,34646.0,,
Ptchd1,50359.0,,
Polr3g,37170.0,,
Rap1a,74069.0,,
Ccdc88c,117533.0,,
Dlg2,1972575.0,protein_coding,chr7
Crls1,20119.0,,
Tmem145,10089.0,,
Fdxr,9026.0,,
Galns,33221.0,,
H2afz,2435.0,,
Spink10,119159.0,,
Mmaa,31339.0,,
Gm9962,22669.0,,
Polr2c,16085.0,,
Lyrm4,139131.0,protein_coding,chr13
Zfp566,13190.0,,
Arl4a,32578.0,,
Ccdc58,20435.0,,
Uqcrfs1,5054.0,,
Tecr,36273.0,,
Pnkp,5853.0,,
Tifa,42359.0,,
Spata24,5497.0,,
Alkbh2,4292.0,,
Lamtor3,10394.0,,
Lonrf3,33988.0,protein_coding,chrX
Rp9,58696.0,,
Nceh1,101643.0,,
Trnt1,13354.0,,
Fam214b,13806.0,,
Ndufb10,2418.0,protein_coding,chr17
Cars,42860.0,,
Tars,17364.0,,
Stx4a,24725.0,,
Slc12a6,97338.0,,
Actr2,50609.0,,
Fam118a,33882.0,,
Atp5g3,2879.0,,
Pou3f3,7408.0,protein_coding,chr1
Synpo2,159630.0,,
Rai1,94184.0,protein_coding,chr11
Rsl24d1,9907.0,,
Copg1,25781.0,protein_coding,chr6
Pxk,66906.0,,
Zfp937,22652.0,,
Anapc11,9777.0,protein_coding,chr11
Rspry1,58338.0,,
Slc31a2,35849.0,,
Stx16,23463.0,,
Lrrc61,15926.0,,
Angel2,21850.0,,
Slc39a6,23936.0,,
Srp19,5752.0,,
Dnpep,10094.0,,
Ankrd50,35585.0,,
Paxip1,51611.0,,
Fbf1,25881.0,,
Trim11,13365.0,,
Tatdn2,14019.0,,
Cerkl,126242.0,,
Ndufb6,8830.0,,
Hivep1,140516.0,protein_coding,chr13
Gm15965,3330.0,,
Coq10a,5897.0,,
Mpzl1,42298.0,,
Fpgs,21536.0,,
Aimp1,23871.0,,
Tmem241,157087.0,,
Pus1,6992.0,,
Klhl28,26701.0,,
Hykk,32641.0,,
Fndc4,3838.0,,
9130401M01Rik,12066.0,,
Ttll3,25327.0,,
Gm14634,59214.0,,
Elovl6,106140.0,,
Aldh4a1,26824.0,protein_coding,chr4
Jun,3188.0,,
Zfp444,21585.0,protein_coding,chr7
Qsox1,36860.0,,
Rfc1,73820.0,,
Pomt2,41107.0,,
Zfp1,27610.0,,
Fam71d,42981.0,,
Abca4,135680.0,,
Rbak,8589.0,,
Gm20342,9719.0,,
Osgepl1,12719.0,,
Pdzd7,18811.0,,
Slc25a5,3156.0,,
Reck,69276.0,,
Polr2g,5450.0,,
Gm4793,15175.0,,
Cdk5rap1,37630.0,,
Gm4924,68627.0,,
Ncoa6,83238.0,,
Pphln1,93160.0,,
Neu2,87956.0,,
Dcun1d5,23685.0,,
Nup54,19679.0,,
Cap2,148433.0,,
Adam18,72509.0,,
Cep19,8269.0,,
Nkain2,1201152.0,,
1810062O18Rik,24608.0,,
Fbxl7,355121.0,,
Nudt21,21535.0,,
Gga1,17395.0,,
Rb1,142149.0,protein_coding,chr14
Higd1a,9799.0,,
Gm17399,20145.0,,
Isoc2b,25299.0,protein_coding,chr7
Gba,6038.0,,
Glmp,6290.0,,
Drg2,14163.0,protein_coding,chr11
Phb2,4614.0,,
Clcn2,14782.0,,
Gm15494,25588.0,,
Hif3a,30920.0,,
Acvr1b,39617.0,,
Slit2,324595.0,,
Reep3,87756.0,,
Rpp38,3694.0,,
2810004N23Rik,26175.0,,
1300002E11Rik,14722.0,,
Timm10b,3581.0,protein_coding,chr7
Dbt,36911.0,,
5430402O13Rik,28222.0,,
Tsta3,5156.0,,
Nme7,133604.0,protein_coding,chr1
Gfer,2969.0,,
Dna2,27159.0,,
Rell2,4100.0,,
Sla,51010.0,protein_coding,chr15
Nfyb,15443.0,,
Zfp219,14656.0,,
Hip1r,31930.0,protein_coding,chr5
Glb1,73822.0,,
Npas4,5961.0,,
Gpn3,11026.0,,
Rnf11,33630.0,,
Slc30a1,6480.0,,
Zfp758,15828.0,,
Nono,19273.0,,
Dusp12,12042.0,,
Atn1,13980.0,,
Mettl6,21462.0,,
Mamdc2,145833.0,,
Scaper,388240.0,,
Atg10,288612.0,protein_coding,chr13
Nrp1,144759.0,,
Rab1b,7867.0,,
2410002F23Rik,5597.0,protein_coding,chr7
Gid8,8616.0,,
Kdsr,39268.0,,
Nfatc3,71697.0,,
Gm16278,16656.0,,
Pigg,36746.0,,
Lrrc14,7076.0,,
Zfp706,10746.0,,
Enox2,278552.0,,
Impdh1,15930.0,,
Ints9,89787.0,,
Phf8,113187.0,,
Ppil6,23847.0,,
Mthfsl,31694.0,,
Lzts2,12697.0,,
Txndc5,28745.0,,
Btrc,166279.0,protein_coding,chr19
Cmpk1,27905.0,,
Pantr1,104060.0,lincRNA,chr1
Mir99ahg,537110.0,processed_transcript,chr16
Rbm42,9318.0,,
Ero1l,35684.0,,
Slc35b3,28739.0,,
Appbp2,47868.0,,
Rab8a,22704.0,,
Ly96,21560.0,,
Atpaf1,34016.0,,
Rab5c,23206.0,,
Ccdc47,18936.0,,
Nol4,348472.0,,
Slc35d1,44515.0,,
Zfp707,6745.0,,
Ccdc85b,4714.0,,
Pef1,25577.0,,
Cct3,24651.0,,
Plce1,303921.0,,
Sphkap,154061.0,,
Tagln3,13378.0,,
Itpa,14004.0,,
Sumo2,13174.0,,
2310033P09Rik,2417.0,,
Primpol,41618.0,,
Mcmdc2,33447.0,,
Abhd5,29916.0,,
Unc50,8985.0,,
Bbs4,31518.0,,
Pex5,18251.0,,
Wars2,98118.0,,
Nipsnap3b,10180.0,,
Ick,62915.0,,
Adora1,36208.0,,
Bend6,55764.0,,
9130019P16Rik,160540.0,lincRNA,chr6
Asphd2,10512.0,,
Ift122,73229.0,,
Kctd20,17599.0,protein_coding,chr17
Tmbim4,23327.0,,
Xrcc6,52250.0,,
6330562C20Rik,8051.0,,
Med30,18156.0,,
Top1mt,21765.0,,
Nars2,113253.0,,
Efhc2,187319.0,,
Gm9929,13076.0,,
Eid1,1690.0,,
Lnx2,59931.0,,
Plcg1,44460.0,,
Lrriq1,190291.0,,
4933408B17Rik,17622.0,,
Sncb,7735.0,,
Mrpl20,7097.0,,
Arhgef15,14325.0,,
Msi2,379131.0,protein_coding,chr11
Klhl8,49286.0,,
Usp6nl,123723.0,,
Tfg,27118.0,,
Mkrn2,20722.0,,
Axin2,30434.0,,
Plxdc2,399535.0,,
Adamts10,29578.0,,
Helq,36453.0,,
Anxa7,24873.0,,
Ust,314069.0,protein_coding,chr10
Srp68,29051.0,,
Ilkap,24954.0,,
Mir22hg,5137.0,,
Mknk2,12785.0,,
1810055G02Rik,9588.0,protein_coding,chr19
Emg1,8093.0,,
Iqub,70202.0,,
Eif1b,3098.0,,
Rpl29,2114.0,protein_coding,chr9
Tgoln1,8568.0,,
Snrnp27,9371.0,,
Csrnp2,15918.0,,
Dram2,28092.0,,
5730405O15Rik,3282.0,,
Pkd2,46369.0,,
Exoc3,39244.0,protein_coding,chr13
Rassf5,68848.0,,
Zfp808,106258.0,,
Kcnk10,148873.0,,
Iffo2,89834.0,protein_coding,chr4
Itga6,112800.0,,
Qdpr,16215.0,,
Rpl28,2192.0,,
Pptc7,39916.0,,
Tacc2,187347.0,protein_coding,chr7
Senp8,16451.0,,
Snw1,23199.0,,
Asl,17989.0,,
Tmem132e,57432.0,protein_coding,chr11
Gm6994,27385.0,,
Gm12122,,,
Cog8,10400.0,,
Pcdh17,95439.0,protein_coding,chr14
Smad2,69383.0,,
Gm26672,21683.0,lincRNA,chr18
Ndufa12,22723.0,,
Zdhhc6,44741.0,,
Rfx1,30158.0,,
6430590A07Rik,8296.0,,
Tsfm,19268.0,,
Gal3st3,10407.0,,
Inafm1,1604.0,,
Gm28151,,lincRNA,chr1
Acox1,27157.0,protein_coding,chr11
Cept1,45542.0,,
Etfdh,25712.0,,
Polr1b,25599.0,,
Cdkl4,54263.0,,
Gm16124,14019.0,,
Luzp2,433387.0,,
Pomp,15995.0,,
Grip1os2,15636.0,,
Ero1lb,45522.0,,
Col6a2,27868.0,,
Slc36a4,33623.0,,
Mal2,31655.0,,
Pgd,16780.0,,
Arhgap15,647129.0,protein_coding,chr2
Snrpd1,24304.0,,
Uchl5,30194.0,,
Dnajb14,48882.0,,
Podxl,44493.0,,
Prpf4b,30762.0,,
Gar1,6484.0,,
Ranbp17,301951.0,,
Peli2,160752.0,,
Tnpo3,69060.0,,
Gm21798,120302.0,,
Cadm2,965487.0,,
Vstm2l,30066.0,,
Dgka,24721.0,,
Lacc1,12704.0,,
Grm5,550739.0,,
Ceacam2,23815.0,,
Pla2g12a,17219.0,,
Akt1s1,6430.0,protein_coding,chr7
Prmt5,10338.0,,
Prkra,18117.0,,
2810455O05Rik,2232.0,,
Shroom4,237594.0,,
Kcnd2,514302.0,,
4732440D04Rik,5427.0,,
Reps1,69294.0,protein_coding,chr10
Rab3a,3998.0,protein_coding,chr8
Stat1,42425.0,,
Lypd1,45479.0,,
Tollip,43694.0,,
Rgs14,14955.0,,
Tab3,60447.0,,
Vmn2r87,26344.0,,
E430024P14Rik,65320.0,,
Ufl1,33221.0,,
Wbp1,2515.0,,
Anxa6,54337.0,,
Wdr31,22243.0,,
Edem2,27798.0,,
Them4,22451.0,,
Tmem104,59536.0,,
Nf2,83691.0,,
Apoo,49976.0,protein_coding,chrX
Nifk,11983.0,,
St8sia3os,175985.0,,
Tbc1d9,107582.0,protein_coding,chr8
Slc7a11,551088.0,,
Zfp113,16042.0,,
Ccl28,30540.0,,
Prkch,193389.0,,
Tmem62,30835.0,,
Fam189a1,400479.0,protein_coding,chr7
Kirrel3,550822.0,,
Hhat,274512.0,,
Arfgap2,11957.0,,
Fcf1,12406.0,,
Slc35e3,12686.0,,
Ppp1r2,23740.0,,
Fras1,410773.0,protein_coding,chr5
Spryd7,24893.0,,
Pitpnb,57596.0,,
Znhit6,28590.0,,
Rhot2,6394.0,,
Golim4,81865.0,protein_coding,chr3
Gm5577,24588.0,,
Ap4s1,53753.0,,
Rbm4,9608.0,,
Cpm,57852.0,,
Pgp,2718.0,,
Zdhhc4,12767.0,,
Rpf2,23790.0,,
Wwp2,122230.0,,
Map1s,11597.0,,
Katnb1,21963.0,,
Efcab5,99053.0,,
Sgpl1,49061.0,,
Ptgis,48799.0,,
Gpr137b,36394.0,,
Myt1,64465.0,,
Gm14532,15626.0,,
Zfp637,4776.0,,
Npr2,19309.0,,
Tram1,25212.0,,
Siae,93957.0,,
Spats2,87299.0,,
Actr8,28017.0,,
Nrxn3,1612059.0,protein_coding,chr12
St3gal3,202760.0,,
Gm10785,26744.0,,
Sfr1,3906.0,,
Lmo3,219050.0,,
Ckap4,7757.0,,
Spidr,257627.0,protein_coding,chr16
Tesk2,85008.0,,
Ehbp1l1,18941.0,,
Zfp68,16109.0,,
Hus1,18054.0,,
Scrt1,6296.0,,
Nsmaf,58064.0,protein_coding,chr4
Rcn2,20037.0,,
Srrt,11970.0,protein_coding,chr5
Ap3s2,45324.0,,
Rad21,29507.0,,
Pcgf3,45744.0,,
Tmem121,3593.0,,
Lsm12,22799.0,,
Cnr1,24238.0,,
Gm15328,7062.0,lincRNA,chr18
Lrp11,35683.0,,
Sptlc1,44649.0,,
Snrpa,9266.0,protein_coding,chr7
Ubald1,5537.0,,
Gtf3a,6957.0,,
Fam98a,14860.0,,
Slc35e2,21924.0,protein_coding,chr4
Thoc3,10012.0,,
Zfhx3,1018986.0,,
Egr4,2468.0,protein_coding,chr6
Zfp87,10396.0,,
Nrsn1,18462.0,,
Exosc2,10634.0,,
Ccdc14,34586.0,,
Aste1,16837.0,,
Map1lc3a,1776.0,,
Tanc2,339318.0,,
Nap1l3,2836.0,,
Blmh,62570.0,protein_coding,chr11
Pdcd5,5539.0,protein_coding,chr7
Caprin2,53745.0,,
Zfp821,19386.0,,
Serinc2,25710.0,,
Wrnip1,20571.0,,
Cntn4,1021650.0,,
Per2,43342.0,,
Tmem8b,23697.0,,
E2f3,79488.0,,
Glod4,122738.0,protein_coding,chr11
Pate2,120034.0,protein_coding,chr9
Bcl6,23800.0,,
Zfp711,34544.0,,
Rbm45,13784.0,,
Rtn2,13536.0,protein_coding,chr7
Fasn,18701.0,,
Fbxo11,74432.0,protein_coding,chr17
Zfp688,3101.0,,
Gm28198,13974.0,,
Prrt3,8292.0,,
Hmgxb3,45773.0,,
Fbxl12,26649.0,protein_coding,chr9
Tbrg1,8549.0,,
Ubap2,80831.0,,
Mtx1,18007.0,,
Mysm1,37060.0,,
Aldh9a1,18541.0,,
Mlf2,5852.0,,
Abhd13,14448.0,,
Chchd2,6314.0,,
Tbca,54012.0,,
Coq9,16574.0,,
Enkd1,4559.0,,
Mypn,88157.0,,
Crtc2,9962.0,,
Paqr3,29267.0,,
Gm28791,1778.0,,
Fam114a2,35624.0,,
Necap2,11845.0,,
Eif2s1,25191.0,,
Dtwd2,59456.0,,
Tcea2,7761.0,,
Abcc4,223527.0,,
Gm15614,143881.0,,
Ifnar2,32806.0,,
Snx2,44549.0,,
Naga,9393.0,,
Mdga1,142138.0,,
Gm16894,9623.0,,
Slitrk2,12075.0,,
G6pdx,19711.0,,
Thnsl1,9285.0,,
Cwc27,186002.0,,
Wscd2,99392.0,protein_coding,chr5
Rsph14,75109.0,,
Ndufb11,2293.0,,
Gm17066,5286.0,,
Rrp7a,9368.0,,
Pde5a,130427.0,protein_coding,chr3
Mrfap1,1905.0,protein_coding,chr5
Gpr108,13811.0,,
1700084C06Rik,36638.0,,
Endod1,27517.0,,
Pkm,23007.0,,
Snx17,5916.0,,
Oser1,18875.0,,
Clpp,5883.0,,
Mier1,51364.0,,
Commd8,11614.0,protein_coding,chr5
Srrd,5648.0,,
Pam16,8524.0,,
Fiz1,7638.0,protein_coding,chr7
A530017D24Rik,3490.0,,
Gm7276,2094.0,,
Cyp4x1,27958.0,,
Rpl12,3786.0,,
Rnf139,17828.0,,
Nsun2,102034.0,,
Gm12743,27424.0,,
Rwdd3,16297.0,,
Tcaim,30795.0,,
Rab34,3763.0,,
Fbll1,1502.0,,
Aar2,21388.0,,
Dusp26,7576.0,,
Syt9,177928.0,protein_coding,chr7
Pim2,5170.0,,
Cep41,40292.0,,
Ppcdc,55029.0,,
C330007P06Rik,50374.0,,
Katnal2,70160.0,,
Nrf1,105470.0,,
Rps6,2752.0,,
Zfp146,8481.0,,
Stk36,35449.0,,
Hectd1,85814.0,,
Schip1,561679.0,protein_coding,chr3
Fbxl18,28475.0,,
Trak2,72981.0,,
Adamtsl1,914213.0,protein_coding,chr4
C130036L24Rik,14217.0,,
Rpap1,24233.0,,
Nrip3,23970.0,,
Zfp169,25804.0,,
Tmem18,6789.0,,
Zgpat,18700.0,,
Insig1,7299.0,,
Eif4a3,11726.0,,
Stard10,29540.0,,
Zswim7,14151.0,,
Mthfd1,64505.0,,
Ptpdc1,47792.0,protein_coding,chr13
Sf3b3,36548.0,,
Xpo5,40816.0,,
Nefl,5232.0,,
Adrm1,4801.0,,
Arf2,18598.0,,
Ndn,3693.0,,
Ptbp3,77496.0,,
Gm12367,36325.0,,
Pdzd2,380213.0,protein_coding,chr15
1700024B18Rik,28049.0,,
Arfip2,6213.0,,
Trim28,31921.0,,
Prkg2,107578.0,protein_coding,chr5
Mipol1,266772.0,,
Rccd1,31225.0,,
Rad51d,14180.0,,
Gm5441,102501.0,,
6230400D17Rik,15792.0,,
Rnf2,42951.0,,
B4galt7,10547.0,,
Spata5,159200.0,protein_coding,chr3
Recql,36745.0,,
Polr3b,104886.0,,
Gls2,15547.0,protein_coding,chr10
Plxnc1,153969.0,,
Creld2,7037.0,,
Fam192a,27859.0,,
Gm15577,16917.0,,
Nr2c2,82904.0,,
Med31,3868.0,,
Psmd11,44633.0,,
Frrs1l,33218.0,,
Mmgt1,12557.0,,
Zfyve21,18022.0,,
Clk2,12126.0,,
Ip6k2,22541.0,,
Echs1,10766.0,,
Rwdd4a,19291.0,,
Cnnm4,37144.0,,
Usp49,56048.0,,
Rbbp5,28294.0,,
4933431E20Rik,7363.0,,
Mrpl13,23654.0,,
Clcc1,24927.0,,
Mtfr1,33490.0,,
Hif1an,13424.0,,
Cyp2r1,13290.0,,
Nfkbiz,27524.0,,
