gene_name,gene_length,gene_type,gene_chr
Fasn,18701.0,protein_coding,chr11
March8,71516.0,protein_coding,chr6
Nudt4,17139.0,protein_coding,chr10
Fbxo34,81541.0,protein_coding,chr14
Gm21798,120302.0,protein_coding,chr15
Tmem184b,42885.0,protein_coding,chr15
Tmem200a,166721.0,protein_coding,chr10
Ndufb8,6868.0,protein_coding,chr19
Gclc,39950.0,protein_coding,chr9
Nol4l,122509.0,protein_coding,chr2
Ap3s2,45324.0,,
Yipf5,15533.0,,
Cetn3,14078.0,protein_coding,chr13
Bex2,1672.0,,
Dars,53661.0,,
Slc35a2,10464.0,,
Ube2m,3155.0,protein_coding,chr7
Ubap2,80831.0,,
Nme1,11542.0,protein_coding,chr11
Tsnax,21195.0,protein_coding,chr8
Grk4,94926.0,,
March2,32978.0,protein_coding,chr17
Sclt1,115794.0,protein_coding,chr3
Fam222b,62040.0,protein_coding,chr11
Sgcb,15041.0,protein_coding,chr5
Snf8,12545.0,protein_coding,chr11
Lrrc4c,1313497.0,protein_coding,chr2
Sprn,4249.0,protein_coding,chr7
Fto,354914.0,protein_coding,chr8
Grb10,108175.0,protein_coding,chr11
Mta1,38928.0,protein_coding,chr12
Catsper2,21161.0,protein_coding,chr2
Csdc2,14182.0,protein_coding,chr15
Srebf2,58198.0,protein_coding,chr15
Pgm2l1,51474.0,protein_coding,chr7
Mcm3ap,46930.0,,
Spock3,406094.0,protein_coding,chr8
A930015D03Rik,43982.0,antisense,chr17
Serinc5,100856.0,protein_coding,chr13
Taf6,8834.0,protein_coding,chr5
Ezh1,35348.0,protein_coding,chr11
Polr3e,29688.0,protein_coding,chr7
Zcchc8,22806.0,protein_coding,chr5
Hdac5,35734.0,protein_coding,chr11
Gas5,4117.0,processed_transcript,chr1
Tmem131,151475.0,protein_coding,chr1
Rnf2,42951.0,protein_coding,chr1
R3hdm2,119057.0,protein_coding,chr10
Osbpl6,194139.0,protein_coding,chr2
Cenpt,8605.0,,
Dnm3,495581.0,protein_coding,chr1
Slc7a6,29849.0,protein_coding,chr8
Snx13,100293.0,protein_coding,chr12
Bbs5,20400.0,,
Tcf3,24133.0,protein_coding,chr10
Naa40,15515.0,protein_coding,chr19
Rrp15,28380.0,,
Nt5dc1,130264.0,protein_coding,chr10
Dok3,6065.0,,
Il11ra1,69485.0,protein_coding,chr4
Capn1,27352.0,protein_coding,chr19
Mrpl3,26649.0,,
Dnajc16,30742.0,protein_coding,chr4
Baalc,19768.0,protein_coding,chr15
Egln2,8144.0,protein_coding,chr7
Nat10,40014.0,,
Ltbp1,386944.0,protein_coding,chr17
Ptpn23,23131.0,protein_coding,chr9
Rps6kc1,211568.0,protein_coding,chr1
Pkp2,59394.0,protein_coding,chr16
Rtca,19245.0,,
Jmjd8,2976.0,protein_coding,chr17
Cdc16,24262.0,protein_coding,chr8
Kcnh5,280112.0,,
Eif3i,8688.0,protein_coding,chr4
Uba6,63516.0,protein_coding,chr5
Hnrnpc,30651.0,,
Gnal,138576.0,protein_coding,chr18
Slc44a1,182065.0,protein_coding,chr4
Efcab14,39583.0,,
Arpc3,22306.0,protein_coding,chr5
Mpc1,14757.0,,
Zcchc9,11172.0,protein_coding,chr13
Phactr3,219517.0,protein_coding,chr2
Bcor,123615.0,protein_coding,chrX
Ipo4,10557.0,,
Pex5,18251.0,,
Utp6,30069.0,protein_coding,chr11
Kcna2,13859.0,,
Zfp260,12845.0,protein_coding,chr7
Snrpc,13818.0,protein_coding,chr17
Wbp11,14579.0,protein_coding,chr6
Ugcg,33576.0,,
Pxk,66906.0,protein_coding,chr14
Maf1,3086.0,protein_coding,chr15
Ptpn1,47328.0,protein_coding,chr2
Olfm2,78659.0,protein_coding,chr9
Srsf10,14161.0,protein_coding,chr4
Golga7b,22774.0,,
Kat6a,83724.0,protein_coding,chr8
Strip2,42669.0,protein_coding,chr6
Polr2a,24640.0,protein_coding,chr11
Avl9,47013.0,protein_coding,chr6
Slc50a1,2324.0,protein_coding,chr3
Gdpd1,40195.0,protein_coding,chr11
Unc5d,572919.0,protein_coding,chr8
Sin3b,34916.0,,
Gnas,62424.0,protein_coding,chr2
Irs2,23777.0,protein_coding,chr8
E130308A19Rik,135228.0,protein_coding,chr4
Dffa,16501.0,protein_coding,chr4
Tcp1,9366.0,,
Sec23ip,39893.0,protein_coding,chr7
Capn10,13565.0,,
Smim4,40824.0,,
Oxa1l,8839.0,,
Samd14,16208.0,protein_coding,chr11
Tesk2,85008.0,protein_coding,chr4
Dnajc18,37311.0,protein_coding,chr18
Rps15a,11816.0,protein_coding,chr7
Atpif1,3104.0,,
Add3,106956.0,protein_coding,chr19
Ptpn2,59084.0,protein_coding,chr18
Polg,20131.0,,
Men1,5912.0,protein_coding,chr19
Yaf2,52657.0,protein_coding,chr15
Ankrd13c,60795.0,,
Pak1,123840.0,protein_coding,chr7
Mtfp1,3965.0,,
Pdcd11,41097.0,protein_coding,chr19
Opa1,75550.0,protein_coding,chr16
Yipf1,45460.0,protein_coding,chr4
Kdm4a,43086.0,protein_coding,chr4
Hmgn1,7111.0,protein_coding,chr16
Ube4a,42473.0,protein_coding,chr9
Map7d2,84185.0,,
Sycp2,62392.0,,
Slc38a1,71495.0,,
Kdm4b,76808.0,protein_coding,chr17
Wsb2,21297.0,protein_coding,chr5
Unkl,46046.0,protein_coding,chr17
Grm2,12987.0,protein_coding,chr9
Wasf2,69251.0,protein_coding,chr4
Bdh1,36621.0,,
Agpat3,83311.0,protein_coding,chr10
Wdtc1,61022.0,protein_coding,chr4
Med27,177974.0,protein_coding,chr2
B4galt4,26785.0,,
Cd163l1,12878.0,,
Nphp4,86477.0,protein_coding,chr4
R3hcc1l,73584.0,protein_coding,chr19
Spata7,41658.0,protein_coding,chr12
Tmem201,22669.0,protein_coding,chr4
2210016L21Rik,7625.0,protein_coding,chr5
Cndp2,18237.0,,
Mrpl1,57234.0,protein_coding,chr5
Rrn3,34131.0,,
AI480526,7943.0,lincRNA,chr5
Gns,32159.0,,
Hira,93272.0,,
Stat2,22290.0,,
Zfp777,24723.0,protein_coding,chr6
Zfand2a,13338.0,protein_coding,chr5
Ngly1,62646.0,protein_coding,chr14
Ankra2,11680.0,,
Slc1a1,78911.0,protein_coding,chr19
Dnajb6,82446.0,protein_coding,chr5
Tceal6,2000.0,,
Herpud2,43688.0,,
Wrap73,25048.0,protein_coding,chr4
Ppp1r13b,79653.0,protein_coding,chr12
Zc3h4,36786.0,protein_coding,chr7
B4galt1,49403.0,protein_coding,chr4
Dbp,5115.0,protein_coding,chr7
Map1lc3b,8399.0,,
4732471J01Rik,189598.0,,
6030458C11Rik,16472.0,protein_coding,chr15
Vdac1,28537.0,,
Zfp446,7866.0,,
Sema3c,155987.0,protein_coding,chr5
Dync2h1,255943.0,protein_coding,chr9
Ankfn1,450985.0,protein_coding,chr11
Slc25a39,4961.0,protein_coding,chr11
Tbc1d15,53595.0,,
Wdr45,13873.0,,
Wdr18,10051.0,protein_coding,chr10
Dtnbos,9603.0,,
Slc2a1,29272.0,protein_coding,chr4
Etv6,234458.0,protein_coding,chr6
Pnpla8,101162.0,protein_coding,chr12
Heatr5b,82466.0,protein_coding,chr17
Dpy19l3,69289.0,protein_coding,chr7
Vbp1,20643.0,protein_coding,chrX
Atp6v1a,54303.0,protein_coding,chr16
Btg2,3950.0,,
Gm20629,99474.0,,
Nucb1,19948.0,protein_coding,chr7
Tbl1xr1,139942.0,protein_coding,chr3
Ssb,10284.0,,
Tubgcp3,57971.0,protein_coding,chr8
Slc33a1,31261.0,protein_coding,chr3
Psmd8,6513.0,protein_coding,chr7
Hsp90aa1,12123.0,protein_coding,chr12
Fyco1,62399.0,protein_coding,chr9
Cops7b,26471.0,,
Cdc42,38024.0,protein_coding,chr4
Nek9,39848.0,protein_coding,chr12
Ap3b1,207357.0,protein_coding,chr13
Lmna,29809.0,protein_coding,chr3
Capn3,48894.0,protein_coding,chr2
Sppl3,87653.0,protein_coding,chr5
8030462N17Rik,82989.0,,
Fig4,115088.0,protein_coding,chr10
Gm15520,10400.0,,
Map2k5,214134.0,protein_coding,chr9
Glrx2,33338.0,protein_coding,chr1
Prkcsh,11416.0,,
Pcdh1,26139.0,protein_coding,chr18
Brms1l,33412.0,protein_coding,chr12
Abl2,90782.0,protein_coding,chr1
Gm29666,9600.0,,
Gm10544,18668.0,lincRNA,chr18
Pex6,14078.0,protein_coding,chr17
Mtg2,15314.0,protein_coding,chr2
Foxk2,49906.0,protein_coding,chr11
Kank3,12399.0,protein_coding,chr17
Rbm20,189774.0,protein_coding,chr19
Rab3a,3998.0,protein_coding,chr8
Gabarap,3808.0,protein_coding,chr11
Ctsb,23461.0,protein_coding,chr14
Edrf1,35428.0,protein_coding,chr7
Prmt1,10579.0,protein_coding,chr7
Nrbp1,10702.0,protein_coding,chr5
Actb,3639.0,protein_coding,chr5
Slc12a6,97338.0,protein_coding,chr2
Gpr171,5373.0,,
1810030O07Rik,18789.0,,
Zfp57,9472.0,protein_coding,chr17
Slc25a46,53800.0,protein_coding,chr18
Slc20a1,12852.0,,
Lmbr1l,14314.0,,
Gatm,16836.0,,
Impact,37098.0,,
BC005624,10024.0,protein_coding,chr2
Map2k1,67861.0,protein_coding,chr9
Armc2,103452.0,protein_coding,chr10
Kif2a,63130.0,,
Prss12,59684.0,protein_coding,chr3
Mcm6,28074.0,protein_coding,chr1
Thoc5,33547.0,protein_coding,chr11
Vhl,7674.0,protein_coding,chr6
Rundc3b,132618.0,protein_coding,chr5
Tprkb,18419.0,,
Per3,41013.0,protein_coding,chr4
Tmem8b,23697.0,,
Asb8,30988.0,protein_coding,chr15
Tsta3,5156.0,,
Tgfbr3l,3209.0,protein_coding,chr8
Erp29,23916.0,protein_coding,chr5
Ankrd40,13840.0,,
Usp13,120525.0,,
Anapc10,67239.0,,
Sumo2,13174.0,protein_coding,chr11
Dbpht2,5340.0,,
Axin1,57123.0,,
Abcf3,12802.0,protein_coding,chr16
Glce,65407.0,protein_coding,chr9
Fkbp2,2760.0,protein_coding,chr19
Tle2,16284.0,,
Lmln,65174.0,protein_coding,chr16
Kxd1,19684.0,protein_coding,chr8
Sumo3,12234.0,protein_coding,chr10
Vps18,9713.0,protein_coding,chr2
Mov10,23727.0,protein_coding,chr3
Tomm40,14125.0,protein_coding,chr7
Scn2b,12288.0,protein_coding,chr9
Sys1,22674.0,protein_coding,chr2
Trim3,29108.0,protein_coding,chr7
Nle1,7643.0,,
Ptpn9,67884.0,protein_coding,chr9
Rbms3,1057167.0,protein_coding,chr9
Arhgap31,114934.0,protein_coding,chr16
Tjap1,25175.0,protein_coding,chr17
Rb1,142149.0,protein_coding,chr14
Trabd2b,208374.0,protein_coding,chr4
Fip1l1,63351.0,protein_coding,chr5
Nup85,19551.0,protein_coding,chr11
Lrp10,7360.0,,
Ash2l,31698.0,,
Qk,117253.0,protein_coding,chr17
Rpl6,4760.0,protein_coding,chr5
Lrp11,35683.0,,
Sart1,11180.0,protein_coding,chr19
Coro7,53644.0,protein_coding,chr16
Psme3,7324.0,protein_coding,chr11
Mtx2,52628.0,,
Thada,276129.0,protein_coding,chr17
Sort1,77429.0,protein_coding,chr3
Ccl27a,4780.0,,
Dpm1,21543.0,protein_coding,chr2
Arl6ip5,22626.0,protein_coding,chr6
Pard3,548393.0,protein_coding,chr8
Mapkapk2,44126.0,,
Fyn,196526.0,protein_coding,chr10
Cftr,152081.0,,
Bfar,31754.0,,
Poglut1,25121.0,,
Dsc2,28921.0,protein_coding,chr18
Chd1,67643.0,protein_coding,chr17
Tmem164,162088.0,,
1500011B03Rik,15272.0,,
Eya3,85778.0,protein_coding,chr4
Rnf185,36381.0,,
St7l,66059.0,,
Lrrtm4,791266.0,protein_coding,chr6
Tmem116,72290.0,protein_coding,chr5
Zfp941,14729.0,protein_coding,chr7
Aasdh,31855.0,,
Rit1,14211.0,,
Agpat5,45084.0,,
Mroh1,72777.0,protein_coding,chr15
Arfrp1,7714.0,protein_coding,chr2
Hcfc2,46268.0,protein_coding,chr10
Zfp414,2689.0,,
Nexn,29368.0,,
Ppfia1,76971.0,protein_coding,chr7
Slc39a14,47956.0,protein_coding,chr14
Gfod2,44810.0,,
Ndufa4,7205.0,,
Mark1,102781.0,protein_coding,chr1
Gm26879,7273.0,antisense,chr1
Tspan13,27943.0,protein_coding,chr12
Gm28175,42557.0,lincRNA,chr1
Fhit,1611943.0,protein_coding,chr14
Dusp26,7576.0,protein_coding,chr8
Aldh2,27797.0,protein_coding,chr5
Ubr7,19740.0,protein_coding,chr12
Hspa4l,51608.0,,
Kcnc3,14090.0,protein_coding,chr7
Uqcrh,8106.0,protein_coding,chr4
Tecpr2,83130.0,protein_coding,chr12
Gm15414,32417.0,,
Atxn7l3b,3571.0,protein_coding,chr10
Eif2s3x,24155.0,protein_coding,chrX
Shisa6,314239.0,protein_coding,chr11
Lhfp,220151.0,protein_coding,chr3
Josd1,13668.0,protein_coding,chr15
Coa3,1146.0,protein_coding,chr11
Nuak1,69692.0,protein_coding,chr10
Nck2,125936.0,protein_coding,chr1
Lrrc49,119299.0,protein_coding,chr9
Nxpe2,35448.0,,
Pfdn6,1522.0,protein_coding,chr17
Sec11a,42891.0,protein_coding,chr7
Fibp,4436.0,protein_coding,chr19
Fem1b,20113.0,protein_coding,chr9
Elmo2,38448.0,protein_coding,chr2
Vldlr,37747.0,protein_coding,chr19
Grm8,860059.0,protein_coding,chr6
Dhx29,41978.0,protein_coding,chr13
Ralgds,39956.0,protein_coding,chr2
Cep131,22397.0,protein_coding,chr11
Psmc4,8394.0,protein_coding,chr7
Abcg4,15427.0,protein_coding,chr9
Oscp1,33630.0,protein_coding,chr4
Rad23a,6646.0,protein_coding,chr8
Rmnd1,30473.0,,
5830444B04Rik,22941.0,processed_transcript,chr4
Elavl4,148187.0,protein_coding,chr4
Sash1,163851.0,protein_coding,chr10
Nup54,19679.0,,
Ldha,14152.0,protein_coding,chr7
Cnih3,108013.0,protein_coding,chr1
Pdpr,42444.0,,
Eapp,25557.0,protein_coding,chr12
Atxn7l2,8712.0,,
Agl,68167.0,protein_coding,chr3
Cs,24745.0,protein_coding,chr10
Fam53a,29288.0,,
Anp32a,37519.0,protein_coding,chr9
Eif4g2,15280.0,protein_coding,chr7
Caprin1,34708.0,protein_coding,chr2
Zfp949,23041.0,protein_coding,chr9
Mbd1,15127.0,,
Zbtb9,35209.0,protein_coding,chr17
Podxl2,32486.0,protein_coding,chr6
Crk,27649.0,protein_coding,chr11
Ankrd13a,31523.0,protein_coding,chr5
Telo2,16397.0,protein_coding,chr17
Npr2,19309.0,,
5031425E22Rik,51961.0,lincRNA,chr5
Ipcef1,166682.0,protein_coding,chr10
Akap11,44562.0,,
Car12,53159.0,protein_coding,chr9
Pfkfb2,40071.0,,
Slc43a2,45881.0,protein_coding,chr11
Ak4,47718.0,,
2700062C07Rik,6948.0,,
Osbpl2,43374.0,protein_coding,chr2
Ddx23,17760.0,protein_coding,chr15
Srp72,25254.0,,
Cfl2,4068.0,protein_coding,chr12
St3gal1,73955.0,,
Ahsa1,7519.0,,
Xrcc5,87525.0,protein_coding,chr1
Nolc1,9667.0,protein_coding,chr19
Gm16794,17348.0,,
Plekho1,7572.0,,
Pygb,45023.0,protein_coding,chr2
Hmg20a,78327.0,protein_coding,chr9
Secisbp2l,45884.0,protein_coding,chr2
Phf12,47785.0,protein_coding,chr11
Ankrd63,4860.0,,
Sdccag8,205777.0,protein_coding,chr1
Rab15,24948.0,protein_coding,chr12
Gm16599,142898.0,antisense,chr5
Ikzf2,156031.0,protein_coding,chr1
Sfxn4,24202.0,,
Chmp4b,43080.0,protein_coding,chr2
Paics,16202.0,protein_coding,chr5
Iqgap2,265309.0,protein_coding,chr13
Trim44,107709.0,protein_coding,chr2
Nfu1,19225.0,protein_coding,chr6
Prpf18,30055.0,protein_coding,chr2
Rnf41,29784.0,protein_coding,chr10
Sap130,88690.0,protein_coding,chr18
Nos1,177808.0,protein_coding,chr5
Gpbp1,64431.0,,
Slc25a11,3283.0,,
2510039O18Rik,6419.0,protein_coding,chr4
Spsb3,5509.0,,
Zfp282,31281.0,,
Rgs2,4823.0,protein_coding,chr1
Pkd2l2,35627.0,protein_coding,chr18
Polr2c,16085.0,protein_coding,chr8
Srsf12,24349.0,,
Pim2,5170.0,protein_coding,chrX
Gm20404,19843.0,,
Parl,22569.0,protein_coding,chr16
Dcbld1,87759.0,protein_coding,chr10
Tmbim6,17167.0,protein_coding,chr15
Wasl,51204.0,protein_coding,chr6
Asphd1,4015.0,protein_coding,chr7
Cnnm4,37144.0,,
Ppm1a,42364.0,,
Slc17a5,51553.0,,
Senp3,8969.0,protein_coding,chr11
Ctdnep1,9445.0,protein_coding,chr11
3010001F23Rik,48125.0,processed_transcript,chrX
Msh3,143131.0,protein_coding,chr13
Adamtsl1,914213.0,protein_coding,chr4
Dnajc24,36840.0,,
Jtb,4241.0,,
Laptm4b,46274.0,protein_coding,chr15
Gfpt1,49351.0,protein_coding,chr6
Fech,37337.0,protein_coding,chr18
Slc25a3,7485.0,,
Plekhm3,170841.0,protein_coding,chr1
Creb1,71903.0,protein_coding,chr1
Rpl24,5160.0,protein_coding,chr16
Sptlc1,44649.0,protein_coding,chr13
Gm11417,10955.0,,
Gm14286,1203.0,,
Grk6,15855.0,,
Lmbr1,148588.0,protein_coding,chr5
Foxk1,60514.0,protein_coding,chr5
Sall2,17590.0,protein_coding,chr14
Rab4b,10472.0,protein_coding,chr7
Adcy6,20103.0,protein_coding,chr15
Nqo2,23756.0,,
Dgcr6,18772.0,protein_coding,chr16
1700030K09Rik,17121.0,,
Gtf2h1,27697.0,protein_coding,chr7
Rab5c,23206.0,protein_coding,chr11
Med23,43695.0,protein_coding,chr10
Tmtc1,211959.0,protein_coding,chr6
Rnf44,14508.0,,
Tpd52,79130.0,protein_coding,chr3
Zfp444,21585.0,protein_coding,chr7
Snx9,90625.0,protein_coding,chr17
Slc22a14,196098.0,protein_coding,chr9
Col11a1,190178.0,protein_coding,chr3
Api5,26454.0,,
Tox3,101303.0,protein_coding,chr8
Sms,48432.0,protein_coding,chrX
Mlf2,5852.0,protein_coding,chr6
Gm10076,,,
Chchd1,1419.0,,
Pcgf2,11674.0,protein_coding,chr11
Cln3,14610.0,protein_coding,chr7
Mtpn,30982.0,protein_coding,chr6
Pnck,4123.0,,
Cfap61,280255.0,protein_coding,chr2
Cd47,114477.0,protein_coding,chr16
Rpp14,11467.0,,
St8sia3,25252.0,,
Mlst8,5527.0,protein_coding,chr17
Btbd2,14454.0,protein_coding,chr10
Nars2,113253.0,protein_coding,chr7
Cyp11a1,20612.0,,
Irf9,6459.0,,
D8Ertd738e,3481.0,,
Abi1,100168.0,,
Itga8,195290.0,protein_coding,chr2
Zfp9,17370.0,protein_coding,chr6
Gng12,124953.0,protein_coding,chr6
Ube2a,10322.0,,
Slc25a38,14130.0,protein_coding,chr9
Uxs1,80834.0,protein_coding,chr1
Pgk1,16599.0,protein_coding,chrX
Hectd3,9960.0,protein_coding,chr4
Klhl28,26701.0,protein_coding,chr12
Rpl31,4069.0,protein_coding,chr1
Zfp874b,12745.0,,
Ksr1,132967.0,protein_coding,chr11
Efnb3,6113.0,protein_coding,chr11
Ift46,25539.0,protein_coding,chr9
Paxip1,51611.0,,
Lemd2,14869.0,protein_coding,chr17
Tfb2m,18212.0,,
Gmpr2,7259.0,,
Polr3h,38012.0,protein_coding,chr15
Wbp4,21583.0,,
Rad54l2,101112.0,protein_coding,chr9
Cnpy3,16509.0,protein_coding,chr17
Qsox1,36860.0,protein_coding,chr1
Romo1,1758.0,,
Gm26803,6140.0,lincRNA,chr13
Akap10,58945.0,protein_coding,chr11
Ddx19b,28563.0,,
Slc30a5,30779.0,protein_coding,chr13
Ehhadh,26520.0,protein_coding,chr16
Smc1a,46266.0,,
Nono,19273.0,,
Npy1r,9600.0,protein_coding,chr8
Sp3os,9253.0,,
Rps12,2092.0,,
Gm21887,9622.0,,
Urb1,58886.0,protein_coding,chr16
Txlng,50535.0,,
Anapc4,33785.0,,
Eif4e,33517.0,protein_coding,chr3
Tmem161a,11325.0,protein_coding,chr8
Rnf19b,27615.0,protein_coding,chr4
Coro2a,65265.0,,
Airn,118825.0,antisense,chr17
Rpl22,8329.0,protein_coding,chr4
Wdr11,43875.0,protein_coding,chr7
Brdt,55899.0,,
Tppp,26346.0,protein_coding,chr13
Pgs1,37719.0,protein_coding,chr11
Dpy30,24470.0,protein_coding,chr17
Arfgap1,15301.0,protein_coding,chr2
Sod1,5575.0,protein_coding,chr16
Pik3ip1,12570.0,protein_coding,chr11
Arl8a,9445.0,protein_coding,chr1
Tdrd7,69427.0,,
Brat1,14368.0,protein_coding,chr5
Ttll4,41985.0,protein_coding,chr1
Gfra1,220305.0,protein_coding,chr19
Abcd3,56528.0,protein_coding,chr3
Gm13684,22083.0,processed_transcript,chr2
Paip1,29617.0,protein_coding,chr13
Lrig2,115500.0,,
Lsm12,22799.0,protein_coding,chr11
Sh3gl3,133579.0,protein_coding,chr7
Rae1,15622.0,,
Arhgdia,3520.0,protein_coding,chr11
Zfp839,19743.0,protein_coding,chr12
Slc9a3r2,11041.0,,
Atad3a,20452.0,protein_coding,chr4
Eda,425156.0,protein_coding,chrX
Anxa6,54337.0,protein_coding,chr11
D1Ertd622e,55756.0,protein_coding,chr1
Usp42,21955.0,,
Gm29237,1726.0,,
Metap2,38604.0,,
Ppp2r3d,54276.0,protein_coding,chr9
Zkscan16,14727.0,,
Psmb1,24730.0,,
Dbi,7798.0,,
Gdap1,18909.0,protein_coding,chr1
Ubac1,23204.0,,
Sept4,21636.0,protein_coding,chr11
Tgs1,41744.0,,
Prpsap2,32438.0,protein_coding,chr11
Dtymk,9358.0,,
Ttll3,25327.0,protein_coding,chr6
Rybp,58920.0,,
Drosha,110476.0,protein_coding,chr15
Pex1,41166.0,,
Pyroxd1,17603.0,,
Klhl15,43125.0,protein_coding,chrX
St3gal5,56979.0,protein_coding,chr6
Extl2,21555.0,protein_coding,chr3
Enpp5,7754.0,,
Rce1,3050.0,protein_coding,chr19
Pald1,63874.0,protein_coding,chr10
Setd4,20606.0,protein_coding,chr16
Btg3,44555.0,protein_coding,chr16
Cnbp,8491.0,,
Tnfrsf8,48027.0,protein_coding,chr4
Prkacb,83416.0,protein_coding,chr3
Dennd4b,15484.0,,
Alms1,115222.0,protein_coding,chr6
Grina,3140.0,,
Fam149b,35329.0,protein_coding,chr14
B930095G15Rik,5265.0,,
Nipsnap1,20249.0,,
Brix1,11168.0,,
Gfm1,46433.0,protein_coding,chr3
Tecr,36273.0,protein_coding,chr8
Fbxo3,35519.0,protein_coding,chr2
Rnf216,122101.0,protein_coding,chr5
Bex1,1541.0,protein_coding,chrX
Spin1,51666.0,protein_coding,chr13
Agk,71590.0,protein_coding,chr6
Slc9a8,55288.0,protein_coding,chr2
Usp45,70716.0,protein_coding,chr4
Trpv2,26029.0,,
4930527B05Rik,17478.0,,
Fdxr,9026.0,,
Nabp2,10097.0,,
Tob1,4041.0,,
Zfp651,12412.0,protein_coding,chr9
Rbbp5,28294.0,protein_coding,chr1
Senp1,55000.0,protein_coding,chr15
D130017N08Rik,10221.0,lincRNA,chr5
Samd5,52272.0,protein_coding,chr10
Arc,3487.0,protein_coding,chr15
Rasgrp1,63008.0,protein_coding,chr2
Pdia5,93561.0,protein_coding,chr16
Rufy1,41839.0,protein_coding,chr11
Idh3g,7934.0,protein_coding,chrX
Eif1,2211.0,protein_coding,chr11
Cd2bp2,4390.0,protein_coding,chr7
Rapgef3,23202.0,protein_coding,chr15
Stk16,4768.0,protein_coding,chr1
Flad1,10866.0,,
Ppwd1,23719.0,protein_coding,chr13
Zfyve16,43760.0,,
Sec31a,54585.0,protein_coding,chr5
Adam19,91351.0,protein_coding,chr11
Zfp963,8331.0,,
Rab5b,19089.0,,
Dnajb11,21789.0,protein_coding,chr16
Pnpla3,19399.0,protein_coding,chr15
Esr1,394021.0,protein_coding,chr10
Auts2,1106011.0,protein_coding,chr5
Npat,37295.0,protein_coding,chr9
Fhl2,73910.0,protein_coding,chr1
Stac,128911.0,protein_coding,chr9
Sema5b,123587.0,protein_coding,chr16
Grm3,239629.0,protein_coding,chr5
Ascc2,47952.0,protein_coding,chr11
Fam57a,35156.0,protein_coding,chr11
Has1,11882.0,protein_coding,chr17
Snx25,118898.0,protein_coding,chr8
Acyp2,143596.0,protein_coding,chr11
Nop58,34073.0,,
Gxylt1,35437.0,,
Fbxo33,19070.0,,
Alkbh6,5587.0,,
Auh,94562.0,protein_coding,chr13
Ss18,58716.0,protein_coding,chr18
Gpc3,341524.0,protein_coding,chrX
Grk5,206219.0,protein_coding,chr19
Dgkq,22979.0,protein_coding,chr5
Tubgcp5,37523.0,,
Fuca1,19576.0,,
Zfp91,32466.0,protein_coding,chr19
Josd2,3682.0,,
Dennd5a,66690.0,protein_coding,chr7
Arel1,52752.0,protein_coding,chr12
Sos2,98090.0,,
Cxcl17,12833.0,,
Eri3,123932.0,protein_coding,chr4
Fbxo25,32719.0,protein_coding,chr8
Metap1,30559.0,,
Cdk6,189523.0,protein_coding,chr5
Hnrnph3,9553.0,,
Pxdn,80050.0,protein_coding,chr12
Uqcrb,4761.0,,
Ptar1,44239.0,protein_coding,chr19
Fbxl3,19327.0,,
Rpl3,14077.0,protein_coding,chr15
Tapt1,51472.0,protein_coding,chr5
Tmem50a,17175.0,protein_coding,chr4
Car7,15654.0,,
Lpcat1,49225.0,protein_coding,chr13
Ramp1,45374.0,,
Tomm40l,6503.0,,
Psen1,47047.0,protein_coding,chr12
Dnttip1,22624.0,protein_coding,chr2
Hprt,33522.0,,
Znfx1,27222.0,protein_coding,chr2
Trim27,15279.0,,
Ppard,68774.0,protein_coding,chr17
Ecsit,13192.0,,
AI413582,2183.0,protein_coding,chr17
Dancr,2346.0,,
Rgmb,27851.0,protein_coding,chr17
Rfx4,150476.0,protein_coding,chr10
Cep70,57037.0,protein_coding,chr9
Sh3pxd2a,204227.0,protein_coding,chr19
Zfp335os,8599.0,antisense,chr2
Mturn,22227.0,,
Mdm2,21883.0,,
Nck1,53841.0,protein_coding,chr9
Tmx2,7824.0,protein_coding,chr2
Kcnn3,154968.0,protein_coding,chr3
Echs1,10766.0,protein_coding,chr7
Camkmt,368036.0,protein_coding,chr17
Itpa,14004.0,protein_coding,chr2
Slc22a3,88744.0,protein_coding,chr17
Acadsb,38343.0,protein_coding,chr7
Cdh6,144974.0,protein_coding,chr15
Dhx16,12851.0,protein_coding,chr17
Lyrm9,20286.0,protein_coding,chr11
Dgkg,188760.0,protein_coding,chr16
AW554918,298322.0,protein_coding,chr18
Pcid2,28270.0,,
Arhgap23,86869.0,protein_coding,chr11
2900076A07Rik,7948.0,,
Tuba1a,3866.0,,
Dand5,17005.0,protein_coding,chr8
Glrx5,10218.0,,
Gtf2f1,7883.0,,
Pwwp2a,39493.0,protein_coding,chr11
Kansl3,33451.0,protein_coding,chr1
Atp6v1c1,30513.0,protein_coding,chr15
Arhgef11,120475.0,,
Tasp1,233325.0,protein_coding,chr2
Tatdn1,43583.0,protein_coding,chr15
Clint1,58574.0,protein_coding,chr11
Flot2,22503.0,,
Atm,97591.0,protein_coding,chr9
Tacc1,102036.0,protein_coding,chr8
Ppp1r9b,15864.0,protein_coding,chr11
Nprl3,42079.0,protein_coding,chr11
A830018L16Rik,561796.0,protein_coding,chr1
Gabpb2,36150.0,protein_coding,chr3
Phb2,4614.0,protein_coding,chr6
Fkbp4,8942.0,,
Serinc3,21859.0,,
Tkt,26361.0,,
Ntsr1,45004.0,protein_coding,chr2
Cenpc1,53559.0,protein_coding,chr5
Ak2,19571.0,,
B3gat1,29373.0,protein_coding,chr9
