chr,start,end,log2(old/young),gene_chr,gene_start,gene_end,gene_id,gene_strand,gene_name,gene_type,2mo,9mo,18mo
chr12,110737636,110738137,0.2636373002647919,chr12,110735944,110806238,ENSMUSG00000037957.10,+,Wdr20,protein_coding,18.5828715408077,21.6001082044905,22.5021950254393
chr15,78777857,78778358,0.7826133901640401,chr15,78773138,78805042,ENSMUSG00000033170.10,-,Card10,protein_coding,5.9743964362763124,5.440637276320162,7.044338852583529
chr19,53076500,53077001,0.6162483684723958,chr19,53074218,53086392,ENSMUSG00000099988.2,+,1700054A03Rik,lincRNA,3.31127433015106,4.24122296289889,5.11842381605904
chr7,44892175,44892676,0.3741964493238789,chr7,44877391,44894397,ENSMUSG00000002968.7,-,Med25,protein_coding,9.31130341638477,11.958858190469,12.1709985672187
chr13,40722659,40723160,0.4657811513335095,chr13,40713675,40735823,ENSMUSG00000021359.11,-,Tfap2a,protein_coding,5.58943106929499,7.71763522757012,7.78377815345384
chr11,119857982,119858483,0.2580090899905955,chr11,119600905,119901576,ENSMUSG00000025583.11,+,Rptor,protein_coding,16.2119991204196,18.3091045939351,19.5537942097371
chr8,12671914,12672415,0.3310657147069779,chr8,12612277,12674248,ENSMUSG00000000759.10,-,Tubgcp3,protein_coding,13.4967541696957,16.6172506251285,17.1243119375984
chr8,12671914,12672415,0.3310657147069779,chr8,12670186,12681229,ENSMUSG00000054910.5,+,4931415C17Rik,processed_transcript,13.4967541696957,16.6172506251285,17.1243119375984
chr7,48788720,48789221,0.3754928655029741,chr7,48787003,48829440,ENSMUSG00000030471.13,+,Zdhhc13,protein_coding,15.0331854588858,17.2661809145337,19.6717302423652
chr7,4689873,4690374,0.5222216870216707,chr7,4688604,4717997,ENSMUSG00000035390.12,+,Brsk1,protein_coding,2.68875475608266,3.08241887467515,3.89188907672692
chr17,45573085,45573586,0.2717691229446251,chr17,45565775,45575271,ENSMUSG00000023944.10,-,Hsp90ab1,protein_coding,16.7550481105643,18.888506638047,20.4029336446593
chr19,47168938,47169439,0.5692842435620018,chr19,47168469,47173134,ENSMUSG00000091230.1,-,Gm6970,protein_coding,4.47684289436423,4.98285757936209,6.69876665327542
chr7,46624833,46625334,0.704895938769549,chr7,46441168,46641807,ENSMUSG00000030839.6,-,Sergef,protein_coding,8.52052349244763,7.620545070090456,10.504688931082537
chr5,137532834,137533335,0.3620841658354423,chr5,137530423,137542718,ENSMUSG00000090873.1,+,Gm17112,antisense,11.245087625193,14.3923467757389,14.5768936328317
chr5,137532834,137533335,0.3620841658354423,chr5,137526127,137535510,ENSMUSG00000029713.11,-,Gnb2,protein_coding,11.245087625193,14.3923467757389,14.5768936328317
chr5,137532834,137533335,0.3620841658354423,chr5,137481020,137535242,ENSMUSG00000029711.9,-,Epo,protein_coding,11.245087625193,14.3923467757389,14.5768936328317
chr19,50258941,50259442,1.0277157929764418,chr19,50141301,50680646,ENSMUSG00000043531.11,-,Sorcs1,protein_coding,1.984817002228872,3.2400215615531405,3.3712088826173794
chr1,170771448,170771949,0.6897273150993317,chr1,170702674,170869771,ENSMUSG00000026663.6,-,Atf6,protein_coding,6.853770567271524,7.230331660268788,8.883834306827325
chr17,34898947,34899448,0.4785706798111746,chr17,34896469,34916052,ENSMUSG00000013787.11,+,Ehmt2,protein_coding,17.26270769313424,17.040271298376148,18.847806386129108
chr17,34898947,34899448,0.4785706798111746,chr17,34860604,34900265,ENSMUSG00000024371.10,-,C2,protein_coding,17.26270769313424,17.040271298376148,18.847806386129108
chr9,102626009,102626510,0.2517388400383005,chr9,102582598,102628534,ENSMUSG00000032534.12,-,Cep63,protein_coding,22.2120282066533,23.3151382550617,26.6771305804736
chr9,102626009,102626510,0.2517388400383005,chr9,102624296,102636425,ENSMUSG00000035048.9,+,Anapc13,protein_coding,22.2120282066533,23.3151382550617,26.6771305804736
chr2,25708053,25708554,0.7298109272955957,chr2,25703850,25711716,ENSMUSG00000087612.1,-,A230005M16Rik,antisense,1.52318619186949,2.57254507585671,2.54741830476671
chr2,25708053,25708554,0.7298109272955957,chr2,25704739,25709721,ENSMUSG00000049086.8,+,Bmyc,protein_coding,1.52318619186949,2.57254507585671,2.54741830476671
chr11,120437462,120437963,0.4074583776922242,chr11,120378370,120439708,ENSMUSG00000039703.11,-,Nploc4,protein_coding,6.59605846566091,8.29703727168199,8.82161524058101
chr13,95364323,95364824,1.0301745835858998,chr13,95348683,95377352,ENSMUSG00000021681.8,-,Aggf1,protein_coding,1.5592620798689638,2.4140538485821135,4.405150395429539
chr10,80386767,80387268,0.6257843285065645,chr10,80378355,80389659,ENSMUSG00000048696.10,-,Mex3d,protein_coding,2.30464693378514,3.26782752879095,3.58525539189389
chr11,120022822,120023323,0.6955172499215976,chr11,120005313,120049167,ENSMUSG00000025375.11,-,Aatk,protein_coding,2.39736261502937,3.1287710382041,3.91547628325254
chr7,25704688,25705189,0.4218480897992333,chr7,25685002,25707077,ENSMUSG00000002603.11,+,Tgfb1,protein_coding,2.1854410578997,2.66524940291461,2.94840081570221
chr7,30421429,30421930,0.6452118921587031,chr7,30415717,30421854,ENSMUSG00000064109.7,-,Hcst,protein_coding,2.66226456144145,3.38370793761333,4.19852276155995
chr7,30421429,30421930,0.6452118921587031,chr7,30419732,30430746,ENSMUSG00000036931.10,+,Nfkbid,protein_coding,2.66226456144145,3.38370793761333,4.19852276155995
chr11,79063482,79063983,0.550217696772624,chr11,79011440,79148407,ENSMUSG00000018334.12,-,Ksr1,protein_coding,6.71579869921336,7.867108241288724,9.212428879119203
chr17,80553015,80553516,0.5000272576153021,chr17,80521550,80565834,ENSMUSG00000033966.7,-,Cdkl4,protein_coding,4.05299978010489,4.75109676171734,5.77886559877633
chr4,155721581,155722082,0.8677018858472866,chr4,155718040,155722141,ENSMUSG00000064916.1,-,Gm22573,snRNA,1.54967638651069,2.68842548467908,2.85405198959974
chr4,155721581,155722082,0.8677018858472866,chr4,155702800,155735879,ENSMUSG00000029038.5,+,Ssu72,protein_coding,1.54967638651069,2.68842548467908,2.85405198959974
chr2,27288926,27289427,0.561626419538733,chr2,27260104,27429033,ENSMUSG00000009621.14,-,Vav2,protein_coding,2.25166654450272,3.4068840193778,3.34938332663771
chr7,138836526,138837027,1.0528067739392724,chr7,138833823,138848273,ENSMUSG00000041775.7,-,Mapk1ip1,protein_coding,2.9777801829183885,5.822580262334522,5.368170185955223
chr7,46535365,46535866,0.7119668744582717,chr7,46441168,46641807,ENSMUSG00000030839.6,-,Sergef,protein_coding,2.01325479273184,2.98971454761725,3.32579612011209
chr4,132211954,132212455,0.2866558955016288,chr4,132182912,132214303,ENSMUSG00000040025.13,-,Ythdf2,protein_coding,20.9140086692341,23.3614904185906,25.7336423194489
chr14,55076135,55076636,0.7599013515219737,chr14,55071091,55077874,ENSMUSG00000093452.3,+,Gm20687,antisense,4.655069009510581,5.810755443668175,9.012667310452033
chr14,55076135,55076636,0.7599013515219737,chr14,55051884,55100986,ENSMUSG00000045691.9,+,Thtpa,protein_coding,4.655069009510581,5.810755443668175,9.012667310452033
chr14,55076135,55076636,0.7599013515219737,chr14,55058262,55094324,ENSMUSG00000040721.9,-,Zfhx2,protein_coding,4.655069009510581,5.810755443668175,9.012667310452033
chr5,35695771,35696272,0.6576401179828486,chr5,35695180,35731276,ENSMUSG00000036553.12,-,Sh3tc1,protein_coding,5.108878122594304,5.061646054128925,8.404934059835956
chr7,15922654,15923155,0.4379486563662033,chr7,15915208,15924402,ENSMUSG00000041571.9,-,Sepw1,protein_coding,5.45698009608894,6.7210637116977,7.45355726209519
chr17,87010933,87011434,0.8403661578130389,chr17,86995256,87027406,ENSMUSG00000024145.6,-,Pigf,protein_coding,0.900666617801088,1.27468449704612,1.62751725026762
chr7,97580167,97580668,0.3541087635266567,chr7,97548331,97581497,ENSMUSG00000035642.12,-,Aamdc,protein_coding,5.50996048537136,7.04552885640035,7.09974916421092
chr7,97580167,97580668,0.3541087635266567,chr7,97577896,97694782,ENSMUSG00000035623.10,+,Rsf1,protein_coding,5.50996048537136,7.04552885640035,7.09974916421092
chr11,69063451,69063952,0.3975153408334473,chr11,69057717,69063578,ENSMUSG00000045176.3,+,2310047M10Rik,protein_coding,8.132489754851,9.52536960519916,10.8029405887329
chr11,60726489,60726990,0.5436341361049494,chr11,60726398,60734951,ENSMUSG00000018599.5,+,Mief2,protein_coding,2.95365670249474,3.80087740937387,4.34004600071365
chr11,60726489,60726990,0.5436341361049494,chr11,60726663,60730726,ENSMUSG00000092734.1,+,Mir5100,miRNA,2.95365670249474,3.80087740937387,4.34004600071365
chr11,60726489,60726990,0.5436341361049494,chr11,60712123,60729263,ENSMUSG00000002812.4,-,Flii,protein_coding,2.95365670249474,3.80087740937387,4.34004600071365
chr17,28952165,28952666,0.3524815872189433,chr17,28949950,28971549,ENSMUSG00000005936.14,+,Kctd20,protein_coding,12.4371463840474,16.9648918515956,16.0157132308944
chr2,165069698,165070199,1.2346450969250853,chr2,165053627,165074948,ENSMUSG00000017652.12,+,Cd40,protein_coding,1.9676391319362465,4.4638981838188245,5.825601883277208
chr15,76336016,76336517,0.960470133486091,chr15,76335616,76340365,ENSMUSG00000063875.5,+,Rps6-ps1,processed_pseudogene,4.84457090550554,4.084910414176073,5.982420404038267
chr15,76336016,76336517,0.960470133486091,chr15,76329231,76336907,ENSMUSG00000022561.8,+,Gpaa1,protein_coding,4.84457090550554,4.084910414176073,5.982420404038267
chr7,49450174,49450675,0.4089296377461416,chr7,48906716,49612090,ENSMUSG00000052512.11,+,Nav2,protein_coding,10.1987249368653,11.1476953287124,13.6569925783326
chr7,109853448,109853949,0.522890065556159,chr7,109796676,109867679,ENSMUSG00000007279.10,-,Scube2,protein_coding,2.05299008469366,2.73477764820803,2.97198802222783
chr18,75607590,75608091,0.3631734765362294,chr18,75429224,75699696,ENSMUSG00000052928.8,-,Ctif,protein_coding,7.94705839236254,8.96914364285176,10.3076092516949
chr7,65154481,65154982,0.4358210323518373,chr7,64754113,65158570,ENSMUSG00000030518.13,-,Fam189a1,protein_coding,5.43048990144773,6.79059195699113,7.40638284904395
chr19,45307136,45307637,0.5961693661582427,chr19,45298454,45313011,ENSMUSG00000100618.1,-,Gm29595,lincRNA,7.891062032200857,8.711395998438913,12.057237666048213
chr4,133967744,133968245,0.2836825902336399,chr4,133962738,133970650,ENSMUSG00000003038.11,-,Hmgn2,protein_coding,14.927224680321,16.8490114427732,18.3272594704049
chr4,133967744,133968245,0.2836825902336399,chr4,133967028,134002918,ENSMUSG00000012117.9,-,Dhdds,protein_coding,14.927224680321,16.8490114427732,18.3272594704049
chr8,27023507,27024008,0.2702261464772296,chr8,27021799,27041433,ENSMUSG00000031483.7,+,Erlin2,protein_coding,21.7352047031115,23.8018359721157,26.4412585152174
chr7,140921626,140922127,1.058394457233358,chr7,140918902,140931192,ENSMUSG00000038745.11,+,Nlrp6,protein_coding,0.649009768709607,0.787986779992144,1.36805797848583
chr7,109444982,109445483,0.6821040738963067,chr7,109436618,109446893,ENSMUSG00000085407.1,+,1700095J03Rik,processed_transcript,2.60928417215903,3.75452524584492,4.22210996808557
chr4,149675250,149675751,0.523942187572481,chr4,149647168,149704571,ENSMUSG00000039936.14,-,Pik3cd,protein_coding,4.13247036402852,5.23779447877131,5.99115045750689
chr7,27261764,27262265,0.4976795027588792,chr7,27231023,27264252,ENSMUSG00000003762.9,+,Adck4,protein_coding,5.4374686757961435,5.654076698535455,5.442349990684829
chr7,27261764,27262265,0.4976795027588792,chr7,27256433,27284144,ENSMUSG00000063160.8,+,Numbl,protein_coding,5.4374686757961435,5.654076698535455,5.442349990684829
chr8,122752397,122752898,0.3728423908451049,chr8,119908841,124347722,ENSMUSG00000092329.1,+,Gm20388,protein_coding,7.49672508346199,8.52879808932674,9.78869070813134
chr4,41790917,41791418,0.98233709768435,chr4,41789989,41795601,ENSMUSG00000095298.2,-,Gm12407,unprocessed_pseudogene,6.6526221381927915,7.152288914678578,10.215791437678233
chr7,67950799,67951300,0.3794791174045672,chr7,67950859,68228780,ENSMUSG00000005533.9,+,Igf1r,protein_coding,12.2782052162001,14.2764663669165,16.1100620569969
chr19,5457333,5457834,0.3417726711245959,chr19,5445703,5457945,ENSMUSG00000024912.5,+,Fosl1,protein_coding,16.0530579525723,19.1202674556917,20.5208696772874
chr19,5457333,5457834,0.3417726711245959,chr19,5454789,5459397,ENSMUSG00000095098.1,-,Ccdc85b,protein_coding,16.0530579525723,19.1202674556917,20.5208696772874
chr2,33173065,33173566,0.8196075976462416,chr2,33131417,33373486,ENSMUSG00000038831.12,-,Ralgps1,protein_coding,4.825179733915957,5.23133488710293,5.534096416123137
chr15,80303688,80304189,0.8775549468555212,chr15,80285238,80400279,ENSMUSG00000022416.11,+,Cacna1i,protein_coding,1.60265677579311,2.01631911350931,2.97198802222783
chr17,45543936,45544437,0.6480643178055463,chr17,45521434,45544679,ENSMUSG00000023949.6,+,Tcte1,protein_coding,7.596827481321232,7.8511433867875215,14.719203086670287
chr17,45543936,45544437,0.6480643178055463,chr17,45539940,45551677,ENSMUSG00000096847.1,-,Tmem151b,protein_coding,7.596827481321232,7.8511433867875215,14.719203086670287
chr7,45685758,45686259,0.7680772970061595,chr7,45675689,45696402,ENSMUSG00000040364.6,-,Sec1,protein_coding,3.750206165922854,4.627084028697062,5.130669311135115
chr7,45685758,45686259,0.7680772970061595,chr7,45682022,45696556,ENSMUSG00000070564.9,+,Ntn5,protein_coding,3.750206165922854,4.627084028697062,5.130669311135115
chr1,160133421,160133922,0.845142689753379,chr1,160083029,160155580,ENSMUSG00000026725.13,-,Tnn,protein_coding,1.47020580258707,2.22490384938958,2.6653543373948
chr15,84754932,84755433,0.6811608276770971,chr15,84718052,84774207,ENSMUSG00000078954.5,+,Arhgap8,protein_coding,2.01325479273184,2.87383413879488,3.25503450053524
chr17,26693339,26693840,0.5926926176190995,chr17,26674396,26701644,ENSMUSG00000015575.10,+,Atp6v0e,protein_coding,2.8079606319681,3.54594050996465,4.2692843811368
chr7,25781171,25781672,0.5760505663117514,chr7,25755273,25790705,ENSMUSG00000002602.12,-,Axl,protein_coding,4.0794899747461,6.21118991287925,6.1326736966606
chr7,100121286,100121787,0.3667586293989124,chr7,100080111,100123565,ENSMUSG00000030726.11,-,Pold3,protein_coding,11.9338326858644,14.7863401657349,15.5203818938564
chr10,117025779,117026280,0.3716411655023986,chr10,116984314,117027040,ENSMUSG00000020169.4,+,Best3,protein_coding,6.83447021743178,9.78030650460838,8.91596406668349
chr7,126975831,126976332,0.2803451409301414,chr7,126969720,126978098,ENSMUSG00000097075.1,-,D830044I16Rik,lincRNA,17.2716069060679,19.4679086821589,21.1577242534791
chr7,126975831,126976332,0.2803451409301414,chr7,126974349,126982499,ENSMUSG00000030682.3,+,Cdipt,protein_coding,17.2716069060679,19.4679086821589,21.1577242534791
chr7,118712787,118713288,0.5480111783090238,chr7,118710552,118739024,ENSMUSG00000033904.11,+,Ccp110,protein_coding,4.46359779704363,4.91332933406866,6.58083062064733
chr19,41365573,41366074,0.7797148705227287,chr19,41272218,41387070,ENSMUSG00000025017.9,-,Pik3ap1,protein_coding,1.44371560794586,1.52962139645534,2.50024389171547
chr12,112800399,112800900,0.543973155032814,chr12,112770194,112804657,ENSMUSG00000072812.4,-,Ahnak2,protein_coding,2.42385280967057,3.52276442820017,3.56166818536827
chr2,127133709,127134210,0.4594831791979292,chr2,127101809,127135954,ENSMUSG00000034906.11,-,Ncaph,protein_coding,5.56294087465378,7.81033955462802,7.71301653387698
chr4,101367217,101367718,0.7383074955443932,chr4,101351783,101401181,ENSMUSG00000087361.3,+,0610043K17Rik,lincRNA,3.5568235581982397,7.677316509559007,9.228047754950152
chr4,108033002,108033503,0.6390353520044207,chr4,108012791,108098445,ENSMUSG00000028600.11,-,Podn,protein_coding,3.36425471943347,5.46955529641606,5.28353426173836
chr7,3617757,3618258,0.6355245332072696,chr7,3607813,3618157,ENSMUSG00000054594.9,-,Oscar,protein_coding,2.52981358823541,3.4068840193778,3.96265069630377
chr7,3617757,3618258,0.6355245332072696,chr7,3615373,3622163,ENSMUSG00000035674.9,+,Ndufa3,protein_coding,2.52981358823541,3.4068840193778,3.96265069630377
chr1,171195565,171196066,0.9098054066178198,chr1,171171262,171198268,ENSMUSG00000038370.6,-,Pcp4l1,protein_coding,0.807950936556858,0.903867188814518,1.53316842416515
chr18,64564664,64565165,0.7423018714787927,chr18,64526979,64663000,ENSMUSG00000039529.8,-,Atp8b1,protein_coding,5.08505874550985,5.719703920825037,5.808685080020013
chr4,154877786,154878287,0.3961676573717006,chr4,154867585,154897528,ENSMUSG00000058183.10,+,Mmel1,protein_coding,7.58944076470622,8.08845253580172,10.0717371864388
chr12,113186479,113186980,0.6458405299095349,chr12,113183903,113191520,ENSMUSG00000049036.6,+,Tmem121,protein_coding,4.798026380900613,7.7441251606284505,7.756190587422567
chr17,35097156,35097657,0.5523853948490143,chr17,35087263,35104987,ENSMUSG00000007036.11,+,Abhd16a,protein_coding,2.72849004804447,2.96653846585278,4.03341231588062
chr7,133671216,133671717,0.9587703453178668,chr7,133635543,133674971,ENSMUSG00000039990.11,+,Edrf1,protein_coding,3.042055598276104,4.478680182835775,5.279023167615879
chr8,105965337,105965838,0.516680464688935,chr8,105941590,105968115,ENSMUSG00000017765.12,-,Slc12a4,protein_coding,3.48346059531891,4.47298378054364,5.02407498995657
chr13,58157377,58157878,0.5237173636604024,chr13,58155649,58166693,ENSMUSG00000050002.9,+,Idnk,protein_coding,3.98677429350187,4.47298378054364,5.77886559877633
chr11,120261379,120261880,0.5065850559807712,chr11,120230947,120294296,ENSMUSG00000039741.11,+,Bahcc1,protein_coding,18.11880554838809,18.732996708380725,18.72157380680838
chr4,43493362,43493863,0.2850314001688593,chr4,43490788,43495058,ENSMUSG00000088088.1,-,Rmrp,misc_RNA,10.9801856787809,11.03181491989,13.4918821326533
chr4,43493362,43493863,0.2850314001688593,chr4,43490900,43497921,ENSMUSG00000028461.8,+,Ccdc107,protein_coding,10.9801856787809,11.03181491989,13.4918821326533
chr12,112025204,112025705,0.8646954871747794,chr12,111969559,112070854,ENSMUSG00000054003.9,+,Tdrd9,protein_coding,3.0431649903813285,2.929620302127983,4.500153455905572
chr17,32117968,32118469,0.4092863334955035,chr17,32111429,32143839,ENSMUSG00000097305.1,+,Gm17276,lincRNA,6.72850943886695,8.11162861756619,9.01031289278596
chr9,107258969,107259470,0.5547799099893971,chr9,107252927,107291877,ENSMUSG00000032577.12,-,Mapkapk3,protein_coding,9.2286684774829,12.916927790689373,16.143552207185362
chr5,30476483,30476984,0.6361614565503103,chr5,30464047,30486088,ENSMUSG00000029182.6,+,1700001C02Rik,protein_coding,1.76159794364036,2.17855168586063,2.75970316349727
chr7,122423768,122424269,0.4747791006488003,chr7,122286751,122636402,ENSMUSG00000052889.7,+,Prkcb,protein_coding,5.03313698182961,5.44637921465159,7.05257475115969
chr5,121003662,121004163,0.3852047735004666,chr5,120938502,121011518,ENSMUSG00000029608.7,-,Rph3a,protein_coding,18.385308084849587,23.396737867724635,22.460432743597888
